儿童能喝霍香正气液吗	儿童能吃霍香正气液吗	喝	吃	v
溧阳到合肥多少公里	西安到合肥多少公里	溧阳	西安	LOC
朗诗地产成都项目	朗诗地产西安项目	成都	西安	LOC
成都夜市有哪些地方	济南夜市有哪些地方	成都	济南	LOC
7时等于几日?	24时等于几日?	7	24	m
猫和老鼠怎么抽奖	猫和老鼠怎么过	抽奖	过	v
如何在微信删掉好友	如何在微信清理好友	删掉	清理	v
甲可以组什么词	词可以组什么词	甲	词	n
狐臭怎么治	狐臭怎么说	治	说	v
他高兴得跳了起来英语	他激动得跳了起来英语	高兴	激动	a
19和七的最大公因数	19和18的最大公因数	七	18	m
来月经可以运动吗	来月经可以运动么	吗	么	xc
玩csgo什么鼠标	打csgo什么鼠标	玩	打	v
如何预防疤痕增生	如何修复疤痕增生	预防	修复	v
诚信的元素	诚信的原因	元素	原因	n
四川有多少人口	浙江有多少人口	四川	浙江	LOC
小孩的痔疮	儿童的痔疮	小孩	儿童	n
梦见给别人买盒饭	梦见给别人买玩具	盒饭	玩具	n
怀孕孕酮低会怎么样	怀孕激素低会怎么样	孕酮	激素	n
南红有什么功效	南红有什么好处	功效	好处	n
通江到成都有多少公里	西安到成都有多少公里	通江	西安	LOC
头炮过敏怎么办	食物过敏怎么办	头炮	食物	n
过期的花椒可以泡脚吗	过期的精油可以泡脚吗	花椒	精油	n
牙变黑是怎么回事	脸变黑是怎么回事	牙	脸	n
100和48的最大公因数是多少	7和48的最大公因数是多少	100	7	m
慢性支气管炎吃什么药最有效	慢性支气管炎吃什么药好	最有效	好	a
华为手机怎么连接路由器	华为手机怎么使用路由器	连接	使用	v
姓闫的名人都有哪些	姓吴的名人都有哪些	闫	吴	PER
陕西各区县gdp	河南各区县gdp	陕西	河南	LOC
如何学习的英文	如何做的英文	学习	做	v
世界上最狠心的人是谁	世界上最伟大的人是谁	狠心	伟大	a
形容高兴的词语有哪一些?	形容悲伤的词语有哪一些?	高兴	悲伤	a
脑供血不足怎么调理	脑供血不足怎么保养	调理	保养	v
怎样才能让狗狗睡觉	怎样才能让宝宝睡觉	狗狗	宝宝	n
治疗鹅掌风的中药方剂	治疗手足癣的中药方剂	鹅掌风	手足癣	n
68×6÷3	4×6÷3	68	4	m
来月经能吃生蚝吗	来月经能吃生蚝么	吗	么	xc
贵州到天津飞机几个小时	贵州到成都飞机几个小时	天津	成都	LOC
吃芦荟有什么用处	吃香蕉有什么用处	芦荟	香蕉	n
月经来了可以洗头吗	月经来了可以洗头么	吗	么	xc
梦见会说话的白狐	梦见会说话的小孩	白狐	小孩	n
西安狗粮批发市场在哪里	南京狗粮批发市场在哪里	西安	南京	LOC
19和七的最大公因数	19和19的最大公因数	七	19	m
大姨妈期间可以拔牙吗	大姨妈期间可以拔牙嘛	吗	嘛	xc
上海最好的宾馆	汾阳最好的宾馆	上海	汾阳	LOC
嘉兴到嘉善火车	嘉兴到深圳火车	嘉善	深圳	LOC
龙江到大庆多远	上海到大庆多远	龙江	上海	LOC
什么是趣闲赚	什么是米赚	趣闲	米	n
win10网络没有	win10网络消失	没有	消失	v
什么品牌的处理器比较好	什么品牌的鞋子比较好	处理器	鞋子	n
你死哪儿去了	你死哪去啦	了	啦	xc
韩国著名城市	香港著名城市	韩国	香港	LOC
形容一个人非常不好意思的成语	形容一个人非常勇敢的成语	不好意思	勇敢	a
心情舒适的句子	心情惆怅的句子	舒适	惆怅	a
高通骁龙435打王者怎么样	高通骁龙670打王者怎么样	435	670	m
湖北疫情解除了吗	浙江疫情解除了吗	湖北	浙江	LOC
如何创作一个软件	如何设置一个软件	创作	设置	v
雌性激素高是怎么回事	雌性激素低是怎么回事	高	低	a
怎么还原之前的版本	怎么退到之前的版本	还原	退到	v
你有没有超能力啊	你有超能力吗	啊	吗	xc
澄澈的近义词和反义词是什么	混浊的近义词和反义词是什么	澄澈	混浊	a
下课了用英语怎么说	忘记了用英语怎么说	下课	忘记	v
手机为什么有时充不进去电	手机为什么总是充不进去电	有时	总是	d
佳能单反出现busy	佳能相机出现busy	单反	相机	n
形容演说家的句子	形容文字的句子	演说家	文字	n
适合给孕妇唱的歌	适合给女孩唱的歌	孕妇	女孩	n
怀孕能吃黄桃罐头吗	怀孕能吃黄桃罐头嘛	吗	嘛	xc
四字霸气签名	30字霸气签名	四	30	m
身高一米五的英文	身高一米六的英文	五	六	m
关于开心的短句	关于欢喜的短句	开心	欢喜	a
一切事物英文	一切东西英文	事物	东西	n
2020年大连市中考分数线	2020年广西中考分数线	大连市	广西	LOC
微信如何设置新账号	微信如何建立新账号	设置	建立	v
如何快速挣钱	如何快速识别	挣钱	识别	v
戴避孕套会怀孕吗	带避孕套会怀孕吗	戴	带	v
西宁最大整形医院	济南最大整形医院	西宁	济南	LOC
鄂尔多斯到扎兰屯多少公里	鄂尔多斯到厦门多少公里	扎兰屯	厦门	LOC
吃李子会胖吗	吃李子会胖么	吗	么	xc
月经期间小腹隐隐痛	月经期间小腹有点痛	隐隐	有点	d
水蚤的养殖方法	鸡的养殖方法	水蚤	鸡	n
3--6等于多少	0--6等于多少	3	0	m
370飞机去哪里了	370航班去哪里了	飞机	航班	n
来例假能洗澡吗	来例假能洗澡么	吗	么	xc
吃椰子怎么发朋友圈	吃美食怎么发朋友圈	椰子	美食	n
大象在英语里面怎么拼	大象在英语里面怎么读	拼	读	v
手机卡怎么补办	手机卡怎么取消	补办	取消	v
叶子英文单数	叶子英文名字	单数	名字	n
顺丰从上海到新乡要多久	顺丰从郑州到新乡要多久	上海	郑州	LOC
你爱的人不理你了怎么办	你暗恋的人不理你了怎么办	爱	暗恋	v
佛山出租车多少钱一公里	郑州出租车多少钱一公里	佛山	郑州	LOC
计算机,用英语怎么说	英语,用英语怎么说	计算机	英语	n
上海到徐州的距离是多少	上海到昆明的距离是多少	徐州	昆明	LOC
11月29日是什么星座	11月29日是什么日子	星座	日子	n
西安车辆限行规定	南京车辆限行规定	西安	南京	LOC
最古老的贵族	最古老的字	贵族	字	n
狮子座男生花心吗	狮子座男生有钱吗	花心	有钱	a
心理健康的概念	心理健康的建议	概念	建议	n
江苏的土特产是什么	宁夏的土特产是什么	江苏	宁夏	LOC
内痔会便秘吗	内痔会消失吗	便秘	消失	v
体检前可以抽烟吗	体检前可以抽烟么	吗	么	xc
怎么读课文	怎么自学课文	读	自学	v
感冒可以吃生蚝吗	感冒可以吃生蚝么	吗	么	xc
湘潭到常州火车时刻表	湘潭到昆明火车时刻表	常州	昆明	LOC
梭子蟹孕妇能吃吗	梭子蟹孕妇能吃么	吗	么	xc
如何注销有钱花app	如何下载有钱花app	注销	下载	v
研究程序是什么	研究方法是什么	程序	方法	n
孕妇坐姿会影响胎儿吗	孕妇饮食会影响胎儿吗	坐姿	饮食	n
西安到三门峡多少公里	天津到三门峡多少公里	西安	天津	LOC
扁桃体炎可以吃冰棒吗	扁桃体炎可以吃雪糕吗	冰棒	雪糕	n
世界上最聪明的动物是什么	世界上最可爱的动物是什么	聪明	可爱	a
怀孕初期老是肚子疼怎么回事	怀孕初期偶尔肚子疼怎么回事	老是	偶尔	d
怎么追一个比自己小的男生	怎么追一个比自己大的男生	小	大	a
oppo手机能联机吗	oppo手机能补电吗	联机	补电	v
设置主人格式	设置时间格式	主人	时间	n
溃疡 喉咙	溃疡 嗓子	喉咙	嗓子	n
昂首挺胸的反义词	昂首挺胸的意思	反义词	意思	n
鸡有关的成语	鸡有关的词	成语	词	n
贵州大学黑龙江录取分数线	贵州大学海南录取分数线	黑龙江	海南	LOC
九小时多少秒	3小时多少秒	九	3	m
意大利饺子怎么吃	意大利餐厅怎么吃	饺子	餐厅	n
青岛稳岗补贴	昆明市稳岗补贴	青岛	昆明市	LOC
18字短句	3字短句	18	3	m
骨结核怎么形成的	骨结核怎么引起的	形成	引起	v
中国农业大学浙江录取分数线	中国农业大学广东录取分数线	浙江	广东	LOC
盐城事业单位工资	珠海事业单位工资	盐城	珠海	LOC
老人能喝蜂蜜	老人能喝咖啡	蜂蜜	咖啡	n
整牙很痛吗	整牙很疼吗	痛	疼	a
132台币是多少人民币	5台币是多少人民币	132	5	m
现在可以上班了吗	现在可以用了吗	上班	用	v
究极风暴3角色	究极风暴4角色	3	4	m
耳壁上有硬的片状耳屎	耳壁上有软的片状耳屎	硬	软	a
俄罗斯的出海口有哪些	中国的出海口有哪些	俄罗斯	中国	LOC
如何填写邮箱地址	怎么填写邮箱地址	如何	怎么	r
壳聚糖可以消毒吗	壳聚糖可以杀菌吗	消毒	杀菌	v
运城去西藏	运城去北京	西藏	北京	LOC
疫情期间打车需要注意什么	疫情期间出门需要注意什么	打车	出门	v
快速回奶的正确方法	快速回奶的最好方法	正确	最好	a
几÷4=几余几	几÷6=几余几	4	6	m
怎么解除锁屏模式	怎么取消锁屏模式	解除	取消	v
两岁小孩可以喝中药吗	两岁小孩可以吃中药吗	喝	吃	v
嘴巴很红是什么原因	嘴巴有点红是什么原因	很	有点	d
为什么身体越来越瘦	为什么孩子越来越瘦	身体	孩子	n
椒盐玉米怎么做	椒盐玉米怎么制作	做	制作	v
在苏州可以办理外地身份证吗	在重庆可以办理外地身份证吗	苏州	重庆	LOC
谁也无法预测下一秒会发生什么	谁都无法预测下一秒会发生什么	也	都	d
试的四字成语有哪些	考的四字成语有哪些	试	考	v
河南专升本通过率多少	浙江专升本通过率多少	河南	浙江	LOC
感冒导致心肌炎严重吗	感冒会引起心肌炎严重吗	导致	会引起	v
世界上最厉害的卧底	世界上最厉害的间谍	卧底	间谍	n
移动wifi很慢	移动wifi很差	慢	差	a
怎么领新机礼包	怎样领取游戏礼包	新机	游戏	n
佛跳墙怎么做	鸡蛋怎么做	佛跳墙	鸡蛋	n
11个月宝宝可以喝椰汁吗	11个月宝宝可以喝蜂蜜吗	椰汁	蜂蜜	n
不住的意思	迷住的翻译	意思	翻译	n
负2的立方根	负81的立方根	2	81	m
哈尔滨到威海客车	哈尔滨到重庆客车	威海	重庆	LOC
上饶县的发展潜力	中国的发展潜力	上饶县	中国	LOC
膝盖酸痛的原因	膝盖不好的原因	酸痛	不好	a
2020年旅行社什么时候上班	2020年公务员什么时候上班	旅行社	公务员	n
老是反胃干呕怎么回事	偶尔反胃干呕怎么回事	老是	偶尔	d
膝盖酸软无力是什么原因	膝盖疼痛无力是什么原因	酸软	疼痛	a
红色怎么赞美	红灯怎么做	赞美	做	v
文明怎么赚钱	文怎么说	赚钱	说	v
梦见别人的后脑勺	梦见别人的妈妈	后脑勺	妈妈	n
锁屏壁纸怎么换	锁屏壁纸怎么调	换	调	v
肾结石可以喝红茶吗	肾结石可以吃红茶吗	喝	吃	v
大便很黑怎么回事	大便很黏怎么回事	黑	黏	a
做完人流可以吃巧克力吗	做完人流可以吃巧克力么	吗	么	xc
甲状腺结节能吃海带吗	甲状腺结节能给海带吗	吃	给	v
1500日元等于多少人民币	亿英镑等于多少人民币	1500日元	亿英镑	m
肛裂可以涂百多邦吗	肛裂可以用百多邦吗	涂	用	v
72和64的最大公因数。	72和82的最大公因数。	64	82	m
四字成语什么什么塞什么	四字成语什么什么填什么	塞	填	v
外地人回山东需要什么证明	外地人回湖北需要什么证明	山东	湖北	LOC
鸡蛋怎么冷藏	鸡蛋怎么保鲜	冷藏	保鲜	v
如何删软件	如何删app	软件	app	n
率土之滨三赛季九级地难度表	率土之滨一赛季九级地难度表	三	一	m
梦见别人的小孩	梦见别人的妻子	小孩	妻子	n
慢性胃炎能根治吗	慢性胃炎能根治嘛	吗	嘛	xc
生活中有哪些养尊处优的人	生活中有哪些不幸的人	养尊处优	不幸	a
甲状腺的症状是什么	甲状腺的前兆是什么	症状	前兆	n
挡风玻璃漏风怎么解决	空调漏水怎么解决	挡风玻璃	空调	n
11×45竖式	11×26竖式	45	26	m
为什么qq电话声音很大	为什么qq电话声音不一样	很大	不一样	a
月经期可以喝益母草吗	月经期可以喝益母草嘛	吗	嘛	xc
快来月经体温会升高吗	快来月经体温会升高嘛	吗	嘛	xc
充电宝到货了吗	充电宝发了吗	到货	发	v
驻马店到常州火车票	驻马店到青岛火车票	常州	青岛	LOC
稍微有点儿的英文四种	稍微有点儿的英文4个	四种	4个	m
安徽阜阳离芜湖有多远	安徽阜阳离长沙有多远	芜湖	长沙	LOC
什么是中国特色社会主义最基本的特征	什么是中国特色社会主义最主要的特征	基本	主要	a
猪肉怎么组词	山羊肉怎么吃	组词	吃	v
富阳到开封高铁	上海到开封高铁	富阳	上海	LOC
糖尿病人可以吃银耳吗	糖尿病人可以吃银耳嘛	吗	嘛	xc
例假前白带会增多吗	例假前白带会增多嘛	吗	嘛	xc
公安机关设置原则	派出所设置原则	公安机关	派出所	n
花呗额度怎么解锁	花呗额度怎么计算	解锁	计算	v
慢性咽炎会自己好吗	慢性咽炎会自己好嘛	吗	嘛	xc
梦见做鞋子是什么意思	做梦见鞋子是什么意思	做	见	v
手机屏幕经常花屏	手机屏幕偶尔花屏	经常	偶尔	d
我可以叫你什么	我可以问你什么	叫	问	v
淋巴严重吗	淋巴严重么	吗	么	xc
云南烟草工资	云南烟草待遇	工资	待遇	n
梦见母亲欠债	梦见母亲说	欠债	说	v
口腔发展前景	牙医发展前景	口腔	牙医	n
怀孕可以吃麻油吗	怀孕可以吃麻油么	吗	么	xc
福州有哪些广场	福州有哪些民宿	广场	民宿	n
合肥有名的体检中心	南京有名的体检中心	合肥	南京	LOC
你们要什么	我们有什么	要	有	v
一百以内最大的偶数是几	20以内最大的偶数是几	一百	20	m
身子特别短的狗	身子特别长的狗	短	长	a
湿气较重有什么表现	湿气很重有什么表现	较	很	d
移动手机宽带套餐	移动手机网络套餐	宽带	网络	n
拔智齿脸会变小吗	拔智齿脸会变小么	吗	么	xc
促排卵的孩子健康吗	促排卵的孩子好吗	健康	好	a
覃的多音字	罗的多音字	覃	罗	PER
老鹰怎么画简单又帅气	老鹰怎么画简单又漂亮	帅气	漂亮	a
什么水果减肥	什么水果瘦身	减肥	瘦身	v
风铃怎么做?	风铃怎么制作?	做	制作	v
三岁小孩可以喝蛋白质粉吗	三岁小孩可以吃蛋白质粉吗	喝	吃	v
生理期可以喝红糖水吗	生理期可以喝巧克力吗	红糖水	巧克力	n
肾好的特点	肾好的好处	特点	好处	n
告诉我你是谁	说你是谁	告诉我	说	v
山东用什么教材	浙江用什么教材	山东	浙江	LOC
怎样唤醒电脑	怎样看电脑	唤醒	看	v
马的田字格	龙的田字格	马	龙	n
2尺4穿多大码的裤子	2尺六穿多大码的裤子	4	六	m
咸阳到华清池有多远	咸阳到青岛有多远	华清池	青岛	LOC
橡皮的拼音	橡皮的英语	拼音	英语	n
月经老是推迟的原因	月经偶尔推迟的原因	老是	偶尔	d
糟心的句子	苦恼的句子	糟心	苦恼	a
绒毛膜促性腺激素<5	绒毛膜促性腺激素<2	5	2	m
茯苓怎么吃	茯苓怎么念	吃	念	v
刷牙之后可以喝水吗	漱口之后可以喝水吗	刷牙	漱口	v
马尼拉到厦门多少公里	阿姆斯特丹到厦门多少公里	马尼拉	阿姆斯特丹	LOC
顺丰到四川多少钱	顺丰到新疆多少钱	四川	新疆	LOC
28.26×3分之	28.26×8	3分之	8	m
2寸半等于多少厘米	2寸半是多少厘米	等于	是	v
世界上最幸福的男孩	世界上最厉害的男孩	幸福	厉害	a
沈丘到滁州高铁	武汉到滁州高铁	沈丘	武汉	LOC
拉丁舞的概念	拉丁舞的定义	概念	定义	n
赞美女孩子漂亮的话四个字	夸女孩子漂亮的话四个字	赞美	夸	v
咳嗽吃什么	咳嗽给什么	吃	给	v
吃方便面会胖吗	吃方便面会瘦吗	胖	瘦	a
深圳好的牙科	深圳好的口腔	牙科	口腔	n
拉肚子会头晕吗	拉肚子会头晕嘛	吗	嘛	xc
4和10的最小公倍数是多少	9和10的最小公倍数是多少	4	9	m
